valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode
0.506,1991,0.00024,0.397,4.878666666666667,0.852,0,0.000282,E,0.228,-6.348,Major,Hellraiser,58,0.0344,96.064,1990s,Ozzy Osbourne,E - Major
0.6779999999999999,1991,0.872,0.654,3.66845,0.605,0,0.0,C,0.165,-8.382,Major,"Gaston - From ""Beauty and the Beast"" / Soundtrack Version",53,0.138,107.124,1990s,Richard White,C - Major
0.752,1991,0.0457,0.6829999999999999,4.434666666666667,0.897,0,5.18e-06,F,0.286,-3.455,Major,Life Is A Highway,58,0.0465,103.051,1990s,Tom Cochrane,F - Major
0.8909999999999999,1991,0.25,0.643,3.741116666666666,0.614,0,7.17e-06,D,0.214,-12.878,Major,Weather With You,70,0.0279,93.982,1990s,Crowded House,D - Major
0.552,1991,0.665,0.6459999999999999,2.78445,0.35,0,0.000122,G#,0.0472,-11.539,Minor,"It's A Man's, Man's, Man's World",52,0.0486,80.882,1990s,James Brown,G# - Minor
0.31,1991,0.0119,0.341,5.109333333333334,0.6509999999999999,0,0.148,C#,0.0875,-9.829,Major,I'll Never Let You Go,50,0.0423,143.934,1990s,STEELHEART,C# - Major
0.84,1991,0.223,0.609,4.60445,0.57,0,0.0,G,0.366,-14.773,Major,Come & Talk To Me,49,0.0912,172.095,1990s,Jodeci,G - Major
0.296,1991,0.00086,0.601,3.5297833333333335,0.831,0,0.0,D,0.102,-8.582,Major,Bring The Noise,55,0.17,120.962,1990s,Anthra,D - Major
0.8170000000000001,1991,0.154,0.716,4.1433333333333335,0.818,0,0.000806,G,0.236,-7.456,Major,Stars,49,0.0256,103.668,1990s,Simply Red,G - Major
0.731,1991,0.0514,0.672,4.078883333333334,0.7609999999999999,1,0.0,C,0.474,-9.644,Major,Ain't No Future In Yo' Frontin',50,0.248,102.192,1990s,MC Breed,C - Major
0.828,1991,0.00619,0.725,5.308883333333333,0.856,0,0.0241,C#,0.391,-6.018,Major,Optimistic,49,0.0559,104.311,1990s,Sounds Of Blackness,C# - Major
0.211,1991,0.00535,0.413,3.856133333333333,0.885,0,1.97e-06,D,0.166,-7.695,Minor,Once,58,0.0777,113.807,1990s,Pearl Jam,D - Minor
0.565,1991,0.385,0.662,3.877783333333334,0.536,0,0.0,G#,0.0734,-10.609000000000002,Major,Is There Life Out There,50,0.0342,96.729,1990s,Reba McEntire,G# - Major
0.79,1991,0.102,0.693,4.96955,0.888,0,1.84e-05,G,0.443,-8.579,Minor,I Wanna Be the One,49,0.0646,121.069,1990s,Stevie B,G - Minor
0.889,1991,0.493,0.746,2.0951166666666667,0.7020000000000001,0,0.0398,E,0.0964,-8.099,Major,Papa's Got A Brand New Bag,51,0.0766,129.434,1990s,James Brown,E - Major
0.755,1991,0.0785,0.552,3.832883333333333,0.565,0,1.3699999999999998e-05,C,0.146,-11.78,Major,American Music,51,0.0354,133.535,1990s,Violent Femmes,C - Major
0.804,1991,0.0354,0.546,3.881116666666667,0.785,0,3.6000000000000007e-06,A,0.0935,-8.788,Major,Top of the World,49,0.0297,127.957,1990s,Van Halen,A - Major
0.85,1991,0.5589999999999999,0.628,2.7446,0.479,0,8.690000000000001e-05,E,0.201,-7.562,Major,Wasted Days and Wasted Nights,53,0.0283,87.587,1990s,Freddy Fender,E - Major
0.83,1991,0.0754,0.5770000000000001,4.501783333333333,0.642,0,0.5720000000000001,G,0.0551,-12.851,Minor,American Life,53,0.0274,90.514,1990s,Primus,G - Minor
0.848,1991,0.18,0.838,5.272216666666667,0.616,0,7.17e-06,A#,0.193,-8.351,Minor,Get Up (I Feel Like Being A) Sex Machine,50,0.0711,107.695,1990s,James Brown,A# - Minor
0.964,1991,0.62,0.818,1.9061666666666663,0.458,0,0.0,F,0.0972,-4.335,Major,Me Sacaron Del Tenampa,55,0.0662,123.014,1990s,Cornelio Reyna,F - Major
0.291,1991,0.123,0.371,4.543783333333334,0.509,0,0.000964,F,0.381,-6.426,Major,Without You,64,0.0302,128.618,1990s,Air Supply,F - Major
0.431,1991,0.000477,0.563,5.142216666666667,0.8,0,0.000523,G#,0.118,-6.565,Major,The God That Failed,49,0.039,83.09,1990s,Metallica,G# - Major
0.8490000000000001,1991,0.111,0.767,5.268966666666667,0.8690000000000001,0,0.0688,A,0.0815,-7.322999999999999,Minor,Rhythm Is A Dancer - 12'' Version,63,0.0334,124.254,1990s,SNAP!,A - Minor
0.0383,1991,0.5770000000000001,0.135,4.92245,0.399,0,0.00104,E,0.115,-8.67,Minor,Who Wants To Live Forever - Remastered 2011,50,0.0361,87.476,1990s,Queen,E - Minor
0.905,1991,0.0483,0.748,3.1802166666666665,0.799,0,0.0,F,0.046,-6.4110000000000005,Major,Mary Lee,53,0.0387,103.257,1990s,Los Traileros Del Norte,F - Major
0.0395,1991,6.790000000000001e-05,0.351,5.32045,0.6509999999999999,0,0.889,G,0.0916,-17.989,Major,Sometimes,49,0.0789,128.453,1990s,My Bloody Valentine,G - Major
0.194,1991,0.62,0.535,2.9166666666666665,0.215,0,0.463,G#,0.245,-16.667,Major,Book of Days,48,0.0319,119.942,1990s,Enya,G# - Major
0.794,1992,0.33,0.7979999999999999,4.333333333333333,0.7440000000000001,1,0.000106,G,0.292,-5.3279999999999985,Minor,It Was A Good Day,76,0.136,82.35600000000002,1990s,Ice Cube,G - Minor
0.6609999999999999,1992,0.0266,0.466,5.226216666666667,0.833,1,0.0,G,0.0327,-4.215,Major,Killing In The Name,79,0.304,88.785,1990s,Rage Against The Machine,G - Major
0.5660000000000001,1992,0.619,0.389,3.61845,0.476,0,5.09e-05,A,0.255,-9.342,Major,No Rain,74,0.0316,148.11700000000005,1990s,Blind Melon,A - Major
0.454,1992,0.161,0.565,4.92555,0.564,0,0.0,D,0.114,-10.044,Major,What's Up?,79,0.0292,134.355,1990s,4 Non Blondes,D - Major
0.8190000000000001,1992,0.362,0.606,2.469333333333333,0.706,0,0.0,C,0.16,-9.665,Major,Chattahoochee,69,0.0379,174.533,1990s,Alan Jackson,C - Major
0.703,1992,0.000155,0.43,5.252,0.7040000000000001,1,0.00221,C#,0.0933,-8.008,Minor,Walk,73,0.0804,118.242,1990s,Pantera,C# - Minor
0.505,1992,0.000972,0.526,3.5733333333333333,0.762,0,0.000116,C,0.338,-12.437,Minor,Friday I'm in Love,66,0.0342,136.203,1990s,The Cure,C - Minor
0.655,1992,0.00575,0.8009999999999999,3.97445,0.6990000000000001,1,0.0,B,0.146,-8.18,Minor,"Nuthin' But A ""G"" Thang",73,0.279,94.605,1990s,Dr. Dre,B - Minor
0.585,1992,0.000332,0.305,3.4462166666666665,0.8320000000000001,0,2.4e-05,F#,0.091,-7.981,Major,Would?,71,0.0398,100.677,1990s,Alice In Chains,F# - Major
0.108,1992,0.8440000000000001,0.306,4.5182166666666665,0.214,0,5.3e-06,E,0.0839,-12.518,Major,I Will Always Love You,77,0.0356,66.98,1990s,Whitney Houston,E - Major
0.407,1992,0.526,0.648,5.05355,0.309,0,0.000249,D,0.124,-12.432,Major,Harvest Moon,72,0.0264,112.929,1990s,Neil Young,D - Major
0.935,1992,0.7040000000000001,0.493,2.9315166666666665,0.61,0,1.29e-05,F,0.0878,-6.992000000000001,Major,Alma Enamorada,67,0.0454,165.832,1990s,Chalino Sanchez,F - Major
0.642,1992,0.0051,0.926,4.38045,0.669,1,0.0,C#,0.0887,-11.271,Major,Baby Got Back,67,0.301,128.46200000000002,1990s,Sir Mi,C# - Major
0.613,1992,0.0903,0.759,5.058216666666667,0.7559999999999999,0,2.36e-06,E,0.265,-8.145,Minor,Passin' Me By,68,0.266,87.059,1990s,The Pharcyde,E - Minor
0.568,1992,0.107,0.693,4.865116666666666,0.5329999999999999,0,0.0,D,0.0695,-10.954,Minor,Weak,66,0.0402,127.661,1990s,SWV,D - Minor
0.24,1992,0.5760000000000001,0.54,4.819333333333334,0.401,0,0.0,C,0.1639999999999999,-10.499,Major,I Have Nothing,74,0.0364,152.974,1990s,Whitney Houston,C - Major
0.512,1992,0.0006129999999999,0.684,3.9013333333333335,0.851,0,0.0029,A,0.535,-9.792,Major,Thunder Kiss '65,65,0.0407,112.662,1990s,White Zombie,A - Major
0.51,1992,0.000805,0.61,4.112216666666667,0.8909999999999999,0,0.0928,E,0.0657,-5.452000000000001,Minor,Symphony Of Destruction,71,0.0587,139.903,1990s,Megadeth,E - Minor
0.826,1992,0.119,0.769,4.49955,0.7809999999999999,0,0.000371,C,0.0506,-5.472,Major,Real Love,64,0.0797,95.02,1990s,Mary J. Blige,C - Major
0.309,1992,0.0235,0.159,2.491116666666666,0.946,0,8.06e-06,A,0.387,-5.756,Major,Them Bones,66,0.0629,164.997,1990s,Alice In Chains,A - Major
0.687,1992,0.703,0.426,3.55265,0.504,0,4.22e-05,C,0.0911,-6.865,Major,Nieves De Enero,67,0.0636,186.379,1990s,Chalino Sanchez,C - Major
0.962,1992,0.0102,0.5429999999999999,4.388433333333333,0.903,0,0.00585,B,0.0862,-6.658,Minor,Oye Mi Amor,71,0.039,162.241,1990s,Maná,B - Minor
0.6629999999999999,1992,0.679,0.425,2.58845,0.373,0,0.0,E,0.077,-7.542999999999997,Major,L-O-V-E,70,0.0797,78.225,1990s,Nat King Cole,E - Major
0.466,1992,0.00671,0.426,5.23245,0.94,0,1.72e-06,G,0.14,-5.279,Minor,Plush - 2017 Remaster,62,0.0423,144.49,1990s,Stone Temple Pilots,G - Minor
0.831,1992,0.701,0.7170000000000001,3.81415,0.512,0,0.000413,D,0.0919,-7.591,Major,Hermanos Mata,63,0.0404,98.891,1990s,Chalino Sanchez,D - Major
0.807,1992,0.215,0.75,4.2216,0.562,0,1.1e-06,C,0.105,-8.45,Major,Walking on Broken Glass,70,0.0281,115.008,1990s,Annie Lenno,C - Major
0.91,1992,0.708,0.728,3.17495,0.618,0,0.000492,G,0.0715,-7.197,Major,El Crimen De Culiacán,65,0.0368,97.278,1990s,Chalino Sanchez,G - Major
0.4970000000000001,1992,0.000179,0.471,3.943783333333333,0.797,0,6.49e-06,F#,0.299,-8.407,Minor,Hey Jealousy,61,0.0389,152.903,1990s,Gin Blossoms,F# - Minor
0.316,1992,0.00469,0.7609999999999999,2.89045,0.687,0,0.00532,G,0.245,-6.185,Major,Smoke Two Joints,62,0.131,95.089,1990s,Sublime,G - Major
0.623,1992,0.0624,0.85,4.638883333333333,0.513,0,0.00249,G,0.0689,-10.663,Major,I'm So Into You,63,0.0513,99.01,1990s,SWV,G - Major
0.472,1992,0.354,0.636,4.167116666666667,0.376,0,8.27e-05,D,0.0826,-12.380999999999998,Major,Mi Vida Eres Tú,67,0.0275,88.012,1990s,Los Temerarios,D - Major
0.166,1992,0.615,0.467,5.337783333333333,0.324,0,0.0248,D,0.118,-10.451,Major,Everybody Hurts,75,0.0255,94.301,1990s,R.E.M.,D - Major
0.168,1992,0.0873,0.299,3.193333333333334,0.422,0,0.0,F,0.182,-9.977,Major,God Bless The U.S.A.,60,0.0285,67.797,1990s,Lee Greenwood,F - Major
0.481,1992,0.0005009999999999,0.7490000000000001,3.2517833333333335,0.745,0,0.00403,D,0.333,-10.625,Major,Jump,66,0.1639999999999999,101.972,1990s,Kris Kross,D - Major
0.93,1992,0.21,0.654,2.951783333333333,0.758,0,0.0,C,0.0862,-6.4579999999999975,Major,Cómo Estás Tú,65,0.0316,93.271,1990s,Liberación,C - Major
0.59,1992,0.088,0.75,4.869783333333333,0.706,1,0.0,G,0.535,-7.461,Major,Fuck Wit Dre Day (And Everybody's Celebratin'),65,0.156,93.603,1990s,Dr. Dre,G - Major
0.171,1992,0.00483,0.662,5.5731166666666665,0.485,0,0.000295,E,0.086,-9.161,Minor,Creep - 2017 Remaster,61,0.0304,107.767,1990s,Stone Temple Pilots,E - Minor
0.471,1992,0.529,0.407,3.2562166666666665,0.334,0,0.0,C,0.1369999999999999,-6.6610000000000005,Major,Aca Entre Nos,67,0.0628,84.941,1990s,Vicente Fernández,C - Major
0.284,1992,0.267,0.526,3.533333333333333,0.442,0,5.4899999999999986e-05,D#,0.106,-10.133,Major,I Cross My Heart - Pure Country Soundtrack Version,60,0.0259,131.055,1990s,George Strait,D# - Major
0.866,1992,0.307,0.544,3.0973333333333333,0.648,0,0.0,G,0.0843,-8.454,Major,Bubba Shot The Jukebox,60,0.0549,165.484,1990s,Mark Chesnutt,G - Major
0.943,1992,0.5660000000000001,0.779,2.986866666666667,0.737,0,0.000279,G#,0.103,-8.036,Major,Los Chismes,62,0.0368,121.18,1990s,Chalino Sanchez,G# - Major
0.422,1992,0.8,0.695,4.666666666666667,0.336,0,0.00264,A,0.701,-12.999,Major,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",72,0.0313,79.109,1990s,Eric Clapton,A - Major
0.423,1992,0.0133,0.359,5.6371166666666666,0.794,0,0.000132,F#,0.111,-5.908,Major,Down In A Hole,63,0.0338,97.188,1990s,Alice In Chains,F# - Major
0.536,1992,0.606,0.433,3.697783333333333,0.46,0,4.36e-05,D,0.175,-10.441,Major,Change,63,0.0343,77.525,1990s,Blind Melon,D - Major
0.862,1992,0.127,0.731,4.354883333333333,0.818,1,0.00636,G,0.233,-7.035,Major,Let Me Ride,63,0.182,92.29,1990s,Dr. Dre,G - Major
0.636,1992,0.321,0.5579999999999999,4.817116666666666,0.524,0,0.000952,D,0.94,-11.626,Minor,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",70,0.0459,93.654,1990s,Eric Clapton,D - Minor
0.655,1992,0.22,0.785,5.176666666666667,0.7929999999999999,1,0.718,C#,0.124,-7.915,Major,Damn It Feels Good to Be a Gangsta,60,0.163,88.902,1990s,Geto Boys,C# - Major
0.364,1992,0.00053,0.688,3.05,0.489,1,0.00292,C,0.143,-7.848,Major,40oz. To Freedom,59,0.0378,94.27,1990s,Sublime,C - Major
0.773,1992,1.39e-06,0.404,3.630216666666666,0.925,0,0.628,A,0.0418,-7.336,Major,Sex Type Thing - 2017 Remaster,59,0.041,134.17700000000002,1990s,Stone Temple Pilots,A - Major
0.866,1992,0.26,0.6970000000000001,3.356216666666666,0.687,1,4.8e-05,F#,0.403,-11.111,Major,Tonight's Da Night,63,0.379,90.247,1990s,Redman,F# - Major
0.7929999999999999,1992,0.0133,0.297,3.002666666666667,0.982,0,0.000699,G,0.6890000000000001,-4.3260000000000005,Major,T-R-O-U-B-L-E,59,0.051,179.31099999999995,1990s,Travis Tritt,G - Major
0.961,1992,0.051,0.8,3.38955,0.563,0,0.0,A,0.0797,-10.209,Major,Achy Breaky Heart,66,0.0303,121.808,1990s,Billy Ray Cyrus,A - Major
0.569,1992,0.0239,0.459,4.05755,0.926,1,1.93e-05,E,0.183,-3.415,Major,Bombtrack,65,0.155,151.534,1990s,Rage Against The Machine,E - Major
0.903,1992,0.0907,0.64,3.2386666666666666,0.852,0,0.0,D,0.151,-6.4060000000000015,Major,Some Girls Do,58,0.028,139.94899999999998,1990s,Sawyer Brown,D - Major
0.6709999999999999,1992,0.141,0.7609999999999999,4.778216666666666,0.6829999999999999,0,0.0,D,0.342,-10.889,Major,They Reminisce Over You (T.R.O.Y.),61,0.1639999999999999,101.787,1990s,Pete Rock & C.L. Smooth,D - Major
0.672,1992,0.0299,0.601,3.78,0.74,0,0.332,A,0.0937,-5.043,Minor,Right Here - Human Nature Radio Mix,63,0.0573,94.013,1990s,SWV,A - Minor
0.731,1992,6.74e-05,0.311,3.94,0.8140000000000001,0,0.00534,A,0.198,-9.272,Major,Unsung,61,0.0545,160.303,1990s,Helmet,A - Major
0.551,1992,0.156,0.86,3.5231166666666667,0.807,0,0.0217,E,0.104,-7.945,Minor,Scarlet Begonias,57,0.117,97.363,1990s,Sublime,E - Minor
0.8909999999999999,1992,0.44,0.485,3.1823,0.483,0,0.000122,G#,0.227,-7.877000000000002,Major,Mario Peralta,60,0.0519,195.009,1990s,Chalino Sanchez,G# - Major
0.4970000000000001,1992,0.6890000000000001,0.507,1.32155,0.197,0,0.0,A,0.214,-15.568,Minor,Arabian Nights,60,0.0406,128.946,1990s,Bruce Adler,A - Minor
0.655,1992,0.42,0.667,5.2362166666666665,0.6990000000000001,0,0.000442,G,0.201,-7.574,Major,Man On The Moon,68,0.026,118.567,1990s,R.E.M.,G - Major
0.725,1992,0.0295,0.6970000000000001,4.57555,0.608,0,0.0,E,0.276,-10.976,Minor,Freak Me,58,0.0463,133.879,1990s,Silk,E - Minor
0.8809999999999999,1992,0.147,0.831,3.606216666666666,0.915,0,0.00571,A#,0.196,-7.501,Minor,Don't Walk Away,61,0.128,102.979,1990s,Jade,A# - Minor
0.507,1992,0.441,0.502,3.9422166666666665,0.391,0,0.0,C,0.271,-12.374,Major,Pero Te Vas A Arrepentir,62,0.0315,145.516,1990s,"""Los Yonics""",C - Major
0.7609999999999999,1992,0.378,0.644,4.44555,0.433,0,0.0,A,0.101,-14.015999999999998,Major,"If I Had $1,000,000",59,0.113,80.161,1990s,Barenaked Ladies,A - Major
0.623,1992,0.0125,0.575,4.90845,0.857,1,0.00229,E,0.145,-3.961,Major,Know Your Enemy,63,0.155,117.413,1990s,Rage Against The Machine,E - Major
0.919,1992,0.0214,0.6559999999999999,2.744883333333333,0.728,0,0.000107,G,0.242,-12.39,Major,Finally Friday,56,0.0277,134.431,1990s,George Jones,G - Major
0.8640000000000001,1992,0.0452,0.639,3.2466666666666666,0.795,0,0.0,A,0.121,-6.634,Major,Trashy Women - Remastered Version,56,0.0344,142.566,1990s,Confederate Railroad,A - Major
0.913,1992,0.033,0.669,4.029333333333334,0.868,0,0.0,C,0.0991,-7.377000000000002,Major,The King of Wishful Thinking,64,0.0527,107.885,1990s,Go West,C - Major
0.542,1992,0.426,0.6,3.368216666666666,0.356,0,0.0,E,0.379,-7.725,Major,Que De Raro Tiene,64,0.0587,67.164,1990s,Vicente Fernández,E - Major
0.1369999999999999,1992,0.312,0.573,4.1306666666666665,0.46,0,0.0,G,0.184,-10.655,Major,Quiereme,61,0.0305,146.5,1990s,Los Bukis,G - Major
0.626,1992,0.0267,0.7440000000000001,4.8933333333333335,0.851,0,0.0073799999999999,A#,0.0989,-10.108,Minor,What About Your Friends,57,0.049,105.882,1990s,TLC,A# - Minor
0.233,1992,0.0025,0.888,5.206,0.8220000000000001,0,0.0197,F,0.303,-6.843,Minor,Rump Shaker,55,0.219,102.753,1990s,Wreck,F - Minor
0.305,1992,0.000168,0.69,5.0713333333333335,0.38,1,0.000533,A,0.136,-12.845,Major,Back To The Hotel,56,0.0609,201.697,1990s,N2DEEP,A - Major
0.695,1992,0.0521,0.449,2.302666666666666,0.89,0,7.7e-05,G#,0.112,-9.5,Major,Heartland - Pure Country/Soundtrack Version,56,0.05,156.983,1990s,George Strait,G# - Major
0.42,1992,0.758,0.402,3.15045,0.205,0,0.0,F#,0.147,-11.232,Major,If I Ever Fall In Love,57,0.038,143.994,1990s,Shai,F# - Major
0.379,1992,2e-05,0.216,4.087783333333333,0.914,0,4.81e-05,D,0.104,-6.54,Major,Wicked Garden - 2017 Remaster,56,0.0644,153.126,1990s,Stone Temple Pilots,D - Major
0.168,1992,0.579,0.925,2.3371166666666667,0.229,1,0.00578,E,0.116,-9.68,Major,Waiting For My Ruca,55,0.445,104.273,1990s,Sublime,E - Major
0.669,1992,0.00224,0.539,3.89,0.826,0,0.0451,G,0.0832,-8.037,Major,Found Out About You,55,0.0276,134.718,1990s,Gin Blossoms,G - Major
0.787,1992,0.0113,0.64,3.62755,0.695,1,2.75e-05,E,0.36,-8.196,Minor,Date Rape,56,0.202,102.288,1990s,Sublime,E - Minor
0.121,1992,0.643,0.463,4.154,0.4,0,2.46e-05,F#,0.131,-9.999,Minor,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",66,0.0308,77.314,1990s,Céline Dion,F# - Minor
0.753,1992,0.00201,0.534,4.522,0.925,0,0.000692,A,0.134,-5.198,Major,Me Vale,60,0.035,166.9,1990s,Maná,A - Major
0.777,1992,0.0192,0.5670000000000001,4.809333333333333,0.6779999999999999,1,1.61e-06,G,0.113,-8.442,Major,Bitches Ain't Shit,60,0.209,90.862,1990s,Dr. Dre,G - Major
0.59,1992,0.00525,0.524,4.336,0.91,0,0.192,E,0.147,-8.55,Major,Who Do You Love?,57,0.0628,107.237,1990s,George Thorogood & The Destroyers,E - Major
0.72,1992,0.412,0.7240000000000001,3.44855,0.505,0,0.0,B,0.205,-7.277,Major,Del Signo Libra,62,0.0318,123.044,1990s,Grupo Libra,B - Major
0.7659999999999999,1992,0.0469,0.7,3.615683333333333,0.942,1,2.93e-05,F,0.0666,-7.355,Minor,So What'Cha Want - Remastered 2009,57,0.237,171.37,1990s,Beastie Boys,F - Minor
0.789,1992,0.6759999999999999,0.414,3.3448333333333333,0.514,0,4.19e-05,G#,0.0579,-8.4,Major,Prenda Del Alma,59,0.0405,170.933,1990s,Chalino Sanchez,G# - Major
0.97,1992,0.8240000000000001,0.415,2.9822166666666665,0.504,0,3.8e-06,A#,0.322,-6.05,Major,Bandido De Amores,62,0.0649,189.937,1990s,Joan Sebastian,A# - Major
0.106,1992,0.955,0.236,3.251116666666667,0.261,0,0.0245,D,0.424,-13.647,Major,When You Wish Upon a Star,58,0.0374,93.383,1990s,Cliff Edwards,D - Major
0.7929999999999999,1992,0.0218,0.611,3.6648833333333335,0.833,0,0.000204,D#,0.0923,-7.5539999999999985,Major,These Are Days,55,0.0351,108.498,1990s,10,D# - Major
0.6679999999999999,1992,0.509,0.528,3.6171166666666665,0.332,0,1.14e-05,B,0.335,-13.434,Major,Y Tú Con Él,59,0.0283,99.192,1990s,Industria del Amor,B - Major
0.809,1992,0.00556,0.737,4.38,0.89,0,0.00171,E,0.0801,-8.443,Major,Don't Sweat The Technique,59,0.158,105.848,1990s,Eric B. & Rakim,E - Major
0.291,1992,0.0728,0.62,5.607333333333333,0.912,1,7.15e-05,C#,0.249,-4.011,Major,Take The Power Back,61,0.221,106.236,1990s,Rage Against The Machine,C# - Major
0.7390000000000001,1992,0.131,0.634,4.09645,0.515,0,6.79e-06,C,0.211,-10.034,Major,Mi Mayor Necesidad,60,0.0314,164.732,1990s,Los Bukis,C - Major
0.8420000000000001,1992,0.0065299999999999,0.7909999999999999,4.083333333333333,0.6579999999999999,0,0.0,G,0.0472,-11.128,Major,Finally,63,0.0445,120.066,1990s,CeCe Peniston,G - Major
0.942,1992,0.208,0.852,4.879333333333333,0.742,0,0.0157,E,0.172,-5.727,Major,Te Lloré Un Río,60,0.036,117.978,1990s,Maná,E - Major
0.691,1992,0.343,0.69,3.75555,0.6509999999999999,0,9.56e-05,A,0.178,-7.86,Major,Sweet Thing,54,0.101,79.305,1990s,Mary J. Blige,A - Major
0.74,1992,0.645,0.457,2.9183666666666666,0.5660000000000001,0,7.57e-06,D,0.101,-7.122000000000001,Major,Florita Del Alma,57,0.101,182.99,1990s,Chalino Sanchez,D - Major
0.264,1992,0.383,0.81,3.594,0.502,0,0.0,E,0.116,-10.258,Minor,Con los Ojos Cerrados,52,0.0701,115.164,1990s,Gloria Trevi,E - Minor
0.461,1992,0.0318,0.767,4.69355,0.8390000000000001,0,9.31e-06,G#,0.111,-5.519,Major,My Lovin' (You're Never Gonna Get It),57,0.0613,98.055,1990s,En Vogue,G# - Major
0.131,1992,0.846,0.341,2.68,0.229,0,2.81e-06,C,0.101,-15.795,Major,A Whole New World,58,0.0344,126.852,1990s,Lea Salonga,C - Major
0.5710000000000001,1992,0.7959999999999999,0.5660000000000001,4.301116666666666,0.385,0,7.63e-06,G,0.103,-11.272,Major,Nightswimming,64,0.0304,114.227,1990s,R.E.M.,G - Major
0.481,1992,0.129,0.6459999999999999,3.78555,0.443,0,0.0036,D,0.1669999999999999,-12.717,Major,Extrañándote,59,0.0259,91.147,1990s,Los Temerarios,D - Major
0.693,1992,0.0592,0.521,4.236666666666666,0.831,0,0.0,A,0.344,-8.183,Major,Christmas All Over Again,59,0.0326,138.803,1990s,Tom Petty and the Heartbreakers,A - Major
0.452,1992,0.0116,0.621,5.289333333333333,0.583,0,0.0,C#,0.115,-10.127,Minor,You're Always On My Mind,54,0.0345,137.534,1990s,SWV,C# - Minor
0.183,1992,0.0949,0.631,4.828216666666667,0.304,0,0.0,A#,0.285,-12.239,Minor,If I Ever Fall In Love,54,0.0349,128.019,1990s,Shai,A# - Minor
0.568,1992,0.0337,0.604,3.5393333333333334,0.518,1,0.0112,A,0.133,-7.409,Minor,Let's Go Get Stoned,53,0.0471,94.049,1990s,Sublime,A - Minor
0.8340000000000001,1992,0.0112,0.494,3.7413333333333334,0.936,0,0.0006929999999999,B,0.276,-7.195,Minor,Mrs. Robinson - Remastered,62,0.0398,107.543,1990s,The Lemonheads,B - Minor
0.448,1992,0.233,0.7,3.73155,0.532,0,0.00011,G,0.122,-10.602,Major,Sin razón,57,0.0264,109.984,1990s,Los Acosta,G - Major
0.458,1992,0.72,0.527,5.2477833333333335,0.389,0,0.0,G,0.0997,-11.687,Minor,Lose Control,53,0.0302,119.939,1990s,Silk,G - Minor
0.913,1992,5.62e-06,0.569,3.9182166666666665,0.7879999999999999,0,0.635,E,0.0811,-8.559,Major,Pretend We're Dead,59,0.031,115.151,1990s,L7,E - Major
0.627,1992,4.2e-06,0.329,3.955783333333333,0.954,1,0.000614,G#,0.051,-7.006,Minor,Mouth for War,59,0.0722,156.899,1990s,Pantera,G# - Minor
0.353,1992,0.00138,0.411,5.3773333333333335,0.978,0,3.97e-06,A#,0.0782,-3.801,Minor,Remedy,59,0.0532,160.47799999999995,1990s,The Black Crowes,A# - Minor
0.119,1992,0.28,0.531,4.8973,0.471,0,6.22e-05,C,0.133,-9.267,Major,Why,67,0.0236,90.941,1990s,Annie Lenno,C - Major
0.0703,1992,0.161,0.525,3.727333333333333,0.594,0,0.949,E,0.0751,-14.033,Minor,Sandusky,55,0.0907,157.917,1990s,Uncle Tupelo,E - Minor
0.235,1992,7.659999999999999e-05,0.298,4.593333333333334,0.823,0,7.53e-05,G,0.132,-9.793,Major,Aneurysm,59,0.0816,135.596,1990s,Nirvana,G - Major
0.433,1992,0.13,0.511,4.03155,0.517,0,0.0,G#,0.074,-9.653,Major,Cats In The Cradle,65,0.0328,75.67,1990s,Ugly Kid Joe,G# - Major
0.357,1992,0.281,0.62,3.971116666666666,0.5660000000000001,0,1.19e-06,D,0.127,-11.095999999999998,Major,Seminole Wind,52,0.0315,126.94,1990s,John Anderson,D - Major
